time stamp, twistx, twisty, twistz, omega_l, omega_r, omega_m, omega_l, omega_r, omega_m, roll, pitch, yaw, accl_x, accl_y, accl_z
0.0100868, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000174533,0.274586,0.225553,9.80665
0.0201051, -0,-0,0, 0.314159,0,0,0.314159,0,0, 0.023911,-0.0275762,0.000174533,0.23536,0.225553,9.76742
0.0300765, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0275762,0.000349066,0.274586,0.225553,9.80665
0.0400629, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.26478,9.80665
0.0500741, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.26478,9.80665
0.0601118, -0,-0,0, -0.314159,0,0,-0.314159,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.80665
0.0700758, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.80665
0.0800824, -0,-0,0, -0.314159,0,0,-0.314159,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.80665
0.0900822, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0275762,0.000349066,0.274586,0.225553,9.80665
0.10011, -0,-0,0, 0.314159,0,0.314159,0.314159,0,0.314159, 0.023911,-0.0275762,0.000349066,0.274586,0.225553,9.76742
0.110195, -0,-0,0, 0.314159,0,0,0.314159,0,0, 0.023911,-0.0275762,0.000349066,0.274586,0.225553,9.80665
0.12008, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.26478,9.80665
0.130085, -0,-0,0, 0.314159,0,0,0.314159,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.80665
0.140069, -0,-0,0, 0.314159,0,-0.314159,0.314159,0,-0.314159, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.76742
0.150099, -0,-0,0, 0.314159,0,0,0.314159,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.76742
0.160091, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.76742
0.170065, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.23536,0.26478,9.80665
0.180097, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.23536,0.26478,9.76742
0.190067, -0,-0,0, 0.314159,0,0,0.314159,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.26478,9.80665
0.200095, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.80665
0.210077, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.80665
0.22012, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.26478,9.80665
0.230116, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.26478,9.80665
0.240075, -0,-0,0, 0.314159,0,0,0.314159,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.26478,9.80665
0.250105, -0,-0,0, -0.314159,0,0,-0.314159,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.80665
0.260062, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.23536,0.26478,9.76742
0.270103, -0,-0,0, -0.314159,0,0,-0.314159,0,0, 0.023911,-0.0277507,0.000349066,0.23536,0.26478,9.76742
0.280086, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.274586,0.225553,9.80665
0.290074, -0,-0,0, 0.314159,0,0,0.314159,0,0, 0.0237365,-0.0277507,0.000349066,0.274586,0.225553,9.80665
0.300071, -0,-0,0, 0,0,0,0,0,0, 0.023911,-0.0277507,0.000349066,0.23536,0.26478,9.80665
