time stamp, twistx, twisty, twistz, omega_l, omega_r, omega_m, omega_l, omega_r, omega_m, roll, pitch, yaw, accl_x, accl_y, accl_z, dis_m, dis_r, dis_l, str_m, str_r, str_l
9.88011, -0,-0,0, 0,0,0,0,0,0, -0.0268781,-0.000698132,1.57848,0,-0.215746,9.70858,173,172,522,2960,8410,401
9.89014, -0,-0,0, 0,0,0,0,0,0, -0.0268781,-0.000698132,1.57848,-0.11768,-0.215746,9.70858,173,172,521,2955,8405,403
9.90018, -0,-0,0, 0,0,0,0,0,0, -0.0268781,-0.000698132,1.57848,0,-0.294199,9.85568,173,172,521,2957,8400,404
9.91007, -0,-0,0, 0,0,0,0,0,0, -0.0268781,-0.000698132,1.57848,0.0392266,-0.294199,9.92433,173,172,521,2956,8404,406
9.92009, -0,-0,0, 0,0,0,0,0,0, -0.0268781,-0.000698132,1.57848,0.0392266,-0.254973,9.84588,173,172,522,2956,8399,404
9.93012, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57848,0,-0.254973,9.738,173,172,522,2956,8405,397
9.9401, -0,-0,0, 0,0,0,0,0,0, -0.0268781,-0.000698132,1.57865,-0.0392266,-0.294199,9.80665,173,172,522,2959,8388,407
9.95009, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57865,0.0392266,-0.294199,9.85568,173,172,522,2961,8396,396
9.96013, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57865,0.0392266,-0.294199,9.85568,173,172,522,2961,8396,396
9.97011, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57865,0.0784532,-0.294199,9.85568,173,172,523,2966,8390,402
9.9801, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57865,0,-0.254973,9.70858,173,172,521,2957,8381,403
9.99009, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57882,0,-0.215746,9.81646,173,172,520,2958,8381,404
10.0001, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57882,-0.0392266,-0.254973,9.81646,173,172,521,2958,8385,398
10.0101, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57882,0.0392266,-0.254973,9.81646,173,172,521,2957,8382,400
10.0201, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57882,0.0392266,-0.294199,9.80665,173,172,519,2959,8387,402
10.0301, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57882,0,-0.294199,9.80665,173,172,520,2965,8375,395
10.0401, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57882,0.0392266,-0.254973,9.81646,173,172,520,2962,8387,401
10.0501, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57882,0,-0.254973,9.77723,173,172,520,2958,8373,399
10.0601, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57882,0,-0.254973,9.81646,173,172,523,2960,8374,402
10.0701, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.57882,0,-0.254973,9.81646,173,172,523,2960,8374,402
10.0801, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.579,-0.0392266,-0.254973,9.81646,173,172,520,2956,8369,402
10.0902, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.579,0,-0.254973,9.8851,173,172,521,2958,8372,399
10.1001, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.579,0.0392266,-0.294199,9.76742,173,172,521,2961,8369,396
10.11, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.579,0.0784532,-0.254973,9.77723,173,172,521,2965,8371,396
10.1201, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.579,0,-0.254973,9.77723,174,172,521,2951,8368,398
10.1301, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.579,-0.0392266,-0.254973,9.81646,173,172,521,2962,8370,395
10.14, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000698132,1.579,0,-0.254973,9.81646,173,172,520,2958,8368,397
10.1501, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,0,-0.254973,9.81646,173,172,519,2961,8367,399
10.1601, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,0,-0.254973,9.81646,173,172,521,2963,8365,398
10.1701, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,-0.0392266,-0.254973,9.84588,173,172,523,2967,8366,401
10.1801, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,-0.0392266,-0.254973,9.84588,173,172,523,2967,8366,401
10.1901, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,0,-0.294199,9.80665,173,172,522,2951,8354,408
10.2001, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,0.0392266,-0.215746,9.81646,173,172,524,2955,8358,397
10.2101, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,0,-0.254973,9.77723,173,172,522,2959,8362,401
10.2201, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,0,-0.254973,9.81646,173,172,522,2960,8346,404
10.2301, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,0,-0.254973,9.84588,173,172,522,2962,8360,401
10.2401, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,0.0392266,-0.294199,9.89491,173,172,523,2957,8364,398
10.2501, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000698132,1.579,0.0392266,-0.333426,10.042,173,172,521,2955,8353,407
10.2601, -0,-0,0, 0,0,0,0,0,0, -0.0263545,-0.000698132,1.579,-0.0784532,-0.294199,9.81646,173,172,519,2953,8353,403
10.2701, -0,-0,0, 0,0,0,0,0,0, -0.0263545,-0.000698132,1.579,0.11768,-0.02942,9.23786,173,172,521,2961,8366,407
10.2801, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000523599,1.579,0.0784532,-0.637432,10.5814,173,172,521,2961,8373,406
10.2903, -0,-0,0, 0,0,0,0,0,0, -0.0267035,-0.000523599,1.579,0.0784532,-0.637432,10.5814,173,172,521,2961,8373,406
10.3003, -0,-0,0, 0,0,0,0,0,0, -0.0263545,-0.000349066,1.579,0.0784532,-0.411879,10.042,173,172,520,2954,8365,400
10.3101, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000698132,1.57917,-0.0392266,-0.107873,9.5909,173,172,520,2962,8363,404
10.3201, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000872665,1.57917,0,0.00980665,9.38496,173,172,521,2963,8366,402
10.3301, -0,-0,0, 0,0,0,0,0,0, -0.0261799,-0.000523599,1.579,-0.156906,-0.107873,9.80665,173,172,523,2957,8361,403
10.3401, -0,-0,0, 0,0,0,0,0,0, -0.026529,-0.000349066,1.57917,-0.0392266,-0.490333,9.84588,173,172,521,2956,8346,399
10.3502, -0,-0,0, 0,0,0,0,0,0, -0.0261799,-0.000523599,1.57917,0.156906,-0.215746,9.50264,173,172,521,2955,8350,399
