time stamp, twistx, twisty, twistz, omega_l, omega_r, omega_m, omega_l, omega_r, omega_m, roll, pitch, yaw, accl_x, accl_y, accl_z
0.0101635, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.0200975, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.0301356, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.0401416, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.0501451, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.0601623, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.0701523, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.0802398, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.0901461, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.100206, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.110154, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.120197, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.13017, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.140189, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.150252, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.160185, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.170179, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.180393, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.190508, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.200144, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.210164, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.220134, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.230291, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.240157, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.250149, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.260133, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.270125, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.28017, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.290277, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.300185, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.310107, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.320153, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.330173, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.340185, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.350159, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.360127, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.37014, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.380161, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.390157, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.400218, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.410283, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.420122, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.430147, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.440141, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.450114, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.460107, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.470079, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.480157, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.490122, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.500125, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.510081, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.520135, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.5302, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.540157, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.550142, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.56016, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.570144, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.580127, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.590136, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.600185, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.610147, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.620122, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.630174, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.640118, 0,0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.650136, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.660154, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.670145, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.680215, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.690124, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.700134, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.71012, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.72011, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.730199, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.740156, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.750146, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.760129, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
0.770108, -0,-0,0, 0,0,0,0,0,0, 0,0,0,0,0,0
