time stamp, twistx, twisty, twistz, omega_l, omega_r, omega_m, omega_l, omega_r, omega_m, roll, pitch, yaw, accl_x, accl_y, accl_z
0.0100722, 0,0,0, 0,0,0,0,0,0, 0.0214676,-0.0389208,0.0467748,0.382459,0.225553,9.76742
0.0200779, -0,-0,0, 0,0,0,0,0,0, 0.0214676,-0.0389208,0.0467748,0.382459,0.186326,9.80665
0.0300863, -0,-0,0, 0,0,0,0,0,0, 0.0214676,-0.0389208,0.0467748,0.382459,0.186326,9.80665
0.0401204, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.382459,0.225553,9.80665
0.0500786, -0,-0,0, 0.314159,0,0,0.314159,0,0, 0.0216421,-0.0387463,0.0467748,0.382459,0.186326,9.84588
0.0601187, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.343233,0.225553,9.80665
0.0700879, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.304006,0.186326,9.68897
0.0800722, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.343233,0.186326,9.76742
0.0900719, -0,-0,0, 0,0,0.314159,0,0,0.314159, 0.0216421,-0.0387463,0.0467748,0.343233,0.26478,9.92433
0.100076, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.382459,0.186326,9.76742
0.110068, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.382459,0.186326,9.76742
0.120089, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.421686,0.225553,9.80665
0.130092, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.382459,0.225553,9.76742
0.14009, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.382459,0.225553,9.76742
0.150076, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.343233,0.186326,9.84588
0.160084, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.382459,0.225553,9.80665
0.170095, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0387463,0.0467748,0.382459,0.225553,9.80665
0.180075, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.186326,9.80665
0.190084, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.186326,9.8851
0.200068, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.186326,9.80665
0.210076, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.186326,9.76742
0.220084, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.186326,9.80665
0.230066, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.225553,9.80665
0.24007, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.343233,0.225553,9.84588
0.250077, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.343233,0.225553,9.84588
0.260072, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.343233,0.186326,9.76742
0.270082, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.186326,9.76742
0.280062, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.343233,0.186326,9.80665
0.290065, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.186326,9.80665
0.300095, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.225553,9.80665
0.310066, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.225553,9.76742
0.320076, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.343233,0.186326,9.80665
0.330082, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0385718,0.0467748,0.382459,0.186326,9.80665
0.34008, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0383972,0.0467748,0.382459,0.225553,9.80665
0.350065, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0383972,0.0467748,0.382459,0.186326,9.80665
0.360157, -0,-0,0, 0,0,0,0,0,0, 0.0216421,-0.0383972,0.0467748,0.382459,0.186326,9.80665
