time stamp, twistx, twisty, twistz, omega_l, omega_r, omega_m, omega_l, omega_r, omega_m, roll, pitch, yaw, accl_x, accl_y, accl_z
0.0100799, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.26478,9.80665
0.0200522, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.26478,9.76742
0.0300949, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.26478,9.76742
0.0400641, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.11768,0.26478,9.80665
0.0500669, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.11768,0.225553,9.80665
0.0600827, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.225553,9.80665
0.0700936, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.26478,9.80665
0.0800626, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.26478,9.80665
0.090095, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.225553,9.76742
0.100065, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.225553,9.80665
0.110071, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.11768,0.26478,9.80665
0.120064, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.26478,9.80665
0.130049, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.225553,9.76742
0.140155, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.225553,9.76742
0.150052, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.11768,0.26478,9.80665
0.160089, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.11768,0.26478,9.76742
0.170073, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.225553,9.80665
0.180052, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.225553,9.80665
0.190068, -0,-0,0, 0,0,0,0,0,0, 0.0253073,-0.00890118,-0.0324631,0.0784532,0.225553,9.76742
