time stamp, twistx, twisty, twistz, omega_l, omega_r, omega_m, omega_l, omega_r, omega_m, roll, pitch, yaw, accl_x, accl_y, accl_z
0.0100849, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.0201261, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.186326,9.84588
0.0300863, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.186326,9.84588
0.0400915, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.76742
0.0501893, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.343233,0.225553,9.80665
0.0600924, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.0701492, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.0800424, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.186326,9.80665
0.0900841, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.76742
0.100124, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.110114, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.76742
0.120095, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.130284, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.140191, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.150112, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.343233,0.186326,9.80665
0.160121, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.170092, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.1801, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.190104, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.20012, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.210097, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.220091, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.76742
0.230084, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.240088, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.343233,0.225553,9.84588
0.250118, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.343233,0.225553,9.84588
0.260142, -0,-0,0, 0,0,0,0,0,0, 0.0219911,-0.0329867,0.079587,0.304006,0.186326,9.80665
0.270088, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.280103, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.343233,0.225553,9.80665
0.290088, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.300081, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.304006,0.186326,9.80665
0.310078, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.343233,0.225553,9.80665
0.32012, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.343233,0.225553,9.80665
0.33007, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.340088, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.350128, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.304006,0.225553,9.80665
0.360092, -0,-0,0, 0,0,0,0,0,0, 0.0221657,-0.0329867,0.079587,0.304006,0.225553,9.80665
