time stamp, twistx, twisty, twistz, omega_l, omega_r, omega_m, omega_l, omega_r, omega_m, roll, pitch, yaw, accl_x, accl_y, accl_z, dis_m, dis_r, dis_l, str_m, str_r, str_l
0.410133, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,169,277,413,3546,3289,623
0.420163, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.1471,9.76742,169,276,412,3541,3285,622
0.430176, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,169,277,412,3543,3290,616
0.440104, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,169,277,413,3551,3289,618
0.450146, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,170,277,414,3544,3292,621
0.460119, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0588399,-0.1471,9.80665,170,276,414,3547,3292,610
0.470091, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0588399,-0.1471,9.76742,169,276,411,3541,3302,618
0.480127, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,170,276,412,3546,3285,621
0.490158, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,170,277,413,3545,3292,608
0.500084, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,170,277,413,3545,3292,608
0.510084, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.17652,9.81646,169,277,413,3553,3293,615
0.52012, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,169,277,414,3546,3292,620
0.530181, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0196133,-0.1471,9.77723,170,277,414,3547,3290,616
0.540094, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,170,277,414,3541,3287,616
0.550117, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,169,277,413,3550,3291,616
0.560119, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,169,277,413,3547,3284,619
0.570103, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0588399,-0.1471,9.80665,170,277,413,3546,3298,621
0.58011, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,169,277,414,3549,3290,619
0.590145, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0980665,-0.1471,9.76742,170,277,414,3554,3292,618
0.600155, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,170,277,414,3543,3296,616
0.610116, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,170,277,414,3543,3296,616
0.62016, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0588399,-0.1471,9.80665,170,277,414,3542,3296,619
0.630132, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,170,277,413,3546,3297,623
0.640118, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0588399,-0.1471,9.80665,170,277,412,3544,3296,610
0.650141, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0588399,-0.1471,9.76742,170,277,411,3544,3287,622
0.660139, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0588399,-0.1471,9.80665,169,277,412,3544,3288,617
0.670114, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57621,-0.0980665,-0.1471,9.80665,169,277,412,3545,3286,625
0.680082, -0,-0,0, 0,0,0,0,0,0, -0.0137881,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,169,277,413,3550,3287,616
0.690075, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,170,276,413,3543,3284,619
0.700153, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,170,277,413,3547,3291,621
0.710118, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.85568,169,277,414,3540,3295,615
0.720116, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.85568,169,277,414,3540,3295,615
0.730184, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.76742,170,277,413,3548,3284,617
0.740092, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,169,277,412,3549,3294,620
0.750181, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0588399,-0.1471,9.80665,170,277,413,3546,3290,620
0.760084, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,169,277,413,3550,3286,618
0.770069, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0588399,-0.1471,9.80665,169,277,414,3556,3287,618
0.78014, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,170,277,413,3546,3290,616
0.790118, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,170,277,413,3548,3291,625
0.800145, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0588399,-0.1471,9.80665,170,277,412,3546,3288,618
0.81008, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.80665,170,277,412,3543,3285,620
0.820128, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.76742,170,277,412,3554,3293,615
0.83011, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00959931,-1.57638,-0.0980665,-0.1471,9.76742,170,277,412,3554,3293,615
0.840188, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00942478,-1.57638,-0.0980665,-0.1471,9.80665,170,277,413,3546,3289,618
0.850127, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00942478,-1.57638,-0.0980665,-0.1471,9.76742,170,277,413,3541,3293,625
0.86015, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00942478,-1.57638,-0.0588399,-0.17652,9.81646,170,276,412,3546,3292,616
0.870072, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00942478,-1.57638,-0.0980665,-0.17652,9.81646,169,276,413,3544,3298,617
0.880106, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0980665,-0.1471,9.80665,170,277,412,3543,3289,622
0.890119, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0980665,-0.1471,9.80665,170,277,413,3546,3295,621
0.900099, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00942478,-1.57638,-0.0588399,-0.1471,9.80665,170,277,413,3541,3295,608
0.910112, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00942478,-1.57638,-0.0980665,-0.1471,9.80665,170,277,414,3543,3296,618
0.920071, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0588399,-0.1471,9.80665,170,276,414,3547,3290,611
0.930118, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0980665,-0.1471,9.80665,170,277,413,3546,3289,622
0.940148, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0980665,-0.1471,9.80665,170,277,413,3546,3289,622
0.950124, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0980665,-0.1471,9.80665,169,277,413,3551,3288,619
0.960122, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0980665,-0.1471,9.85568,170,277,413,3546,3285,621
0.970082, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0588399,-0.1471,9.69878,170,277,414,3546,3286,624
0.98007, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0980665,-0.1471,9.69878,170,276,415,3550,3295,615
0.990133, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.0588399,-0.107873,9.65955,170,277,415,3545,3288,621
1.0001, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00942478,-1.57638,-0.137293,-0.17652,9.93414,169,277,412,3541,3292,621
1.01007, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00925024,-1.57638,-0.0588399,-0.1471,10.1989,169,277,413,3540,3295,625
1.02014, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00925024,-1.57638,-0.0588399,-0.215746,9.51245,170,277,413,3544,3293,615
1.0301, -0,-0,0, 0,0,0,0,0,0, -0.0139626,0.00925024,-1.57638,-0.0588399,-0.107873,9.23786,170,277,414,3544,3285,616
1.04008, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00925024,-1.57638,-0.0980665,-0.1471,10.0126,170,276,414,3542,3284,620
1.05009, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00925024,-1.57638,-0.0980665,-0.1471,10.0126,170,276,414,3542,3284,620
1.06012, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.0980665,-0.254973,10.1303,169,277,414,3545,3295,610
1.07014, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.0980665,-0.17652,9.96356,170,277,414,3540,3294,623
1.08014, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00925024,-1.57638,-0.0196133,-0.1471,9.738,169,277,413,3547,3285,618
1.09011, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00925024,-1.57638,-0.0980665,-0.17652,9.50264,169,277,412,3541,3290,621
1.10013, -0,-0,0, 0,0,0,0,0,0, -0.0141372,0.00925024,-1.57638,-0.17652,-0.1471,9.5811,169,277,413,3540,3292,613
1.11009, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.0980665,-0.1471,9.85568,169,277,414,3549,3289,618
1.1201, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.0588399,-0.1471,9.89491,170,277,413,3542,3289,617
1.13011, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.0980665,-0.1471,9.89491,170,277,414,3543,3287,620
1.14011, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.137293,-0.17652,9.738,169,277,414,3540,3289,611
1.1501, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.0588399,-0.1471,9.85568,169,278,413,3547,3278,620
1.16012, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.0588399,-0.1471,9.85568,169,278,413,3547,3278,620
1.17014, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.0196133,-0.1471,9.8851,169,277,412,3548,3284,624
1.18008, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.0588399,-0.1471,9.85568,170,277,412,3544,3287,617
1.19008, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00925024,-1.57638,-0.137293,-0.1471,9.76742,170,277,413,3546,3290,614
1.20014, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00907571,-1.57638,-0.137293,-0.1471,9.76742,169,277,413,3543,3297,619
1.2101, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00907571,-1.57638,-0.0588399,-0.1471,9.76742,169,277,411,3546,3294,617
1.22014, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57638,-0.0196133,-0.1471,9.8851,169,276,412,3546,3293,615
1.23012, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57638,-0.0980665,-0.1471,9.80665,170,276,412,3543,3280,623
1.24011, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00907571,-1.57656,-0.0980665,-0.1471,9.74781,170,277,413,3546,3291,618
1.25008, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57638,-0.0980665,-0.107873,9.81646,169,277,414,3547,3280,618
1.26008, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57656,-0.0588399,-0.1471,9.89491,169,277,414,3542,3285,619
1.27008, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57656,-0.0588399,-0.1471,9.89491,169,277,414,3542,3285,619
1.28009, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57656,-0.0980665,-0.1471,9.85568,169,277,412,3552,3285,614
1.29011, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57656,-0.0980665,-0.17652,9.77723,170,277,412,3546,3290,615
1.30018, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57656,-0.0980665,-0.1471,9.74781,169,277,413,3539,3294,619
1.31013, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57656,-0.0980665,-0.1471,9.80665,169,277,414,3550,3298,614
1.32011, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57638,-0.0588399,-0.17652,9.8851,170,277,414,3543,3286,619
1.33013, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57638,-0.0588399,-0.1471,9.89491,170,277,414,3549,3289,615
1.34013, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00890118,-1.57638,-0.0980665,-0.1471,9.74781,170,277,413,3549,3289,622
1.35009, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00890118,-1.57638,-0.0980665,-0.1471,9.76742,170,277,414,3545,3290,621
1.36014, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57656,-0.0588399,-0.1471,9.85568,169,277,413,3544,3289,617
1.37008, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57656,-0.0588399,-0.1471,9.85568,169,277,413,3544,3289,617
1.3801, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57656,-0.0980665,-0.1471,9.80665,170,277,413,3536,3288,625
1.39008, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57638,-0.0980665,-0.1471,9.80665,170,277,412,3549,3290,620
1.40008, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57638,-0.0980665,-0.1471,9.80665,169,277,412,3551,3290,624
1.41015, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57638,-0.0980665,-0.1471,9.76742,169,276,413,3545,3286,616
1.42013, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57638,-0.0980665,-0.1471,9.80665,170,276,413,3549,3289,616
1.43009, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57656,-0.0980665,-0.1471,9.80665,169,277,414,3540,3288,611
1.44008, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57638,-0.0588399,-0.1471,9.80665,169,277,414,3538,3288,624
1.45008, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57638,-0.0980665,-0.1471,9.76742,169,277,413,3547,3291,611
1.46008, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57656,-0.0980665,-0.1471,9.85568,169,277,414,3548,3286,619
1.47008, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57656,-0.0980665,-0.1471,9.80665,170,277,414,3541,3291,618
1.48007, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00890118,-1.57656,-0.0588399,-0.1471,9.85568,169,277,413,3542,3288,614
1.49008, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00890118,-1.57656,-0.0588399,-0.1471,9.85568,169,277,413,3542,3288,614
1.5001, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00890118,-1.57656,-0.0980665,-0.1471,9.76742,170,277,412,3544,3292,618
1.51009, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57656,-0.0980665,-0.1471,9.76742,170,277,413,3543,3293,618
1.52011, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57656,-0.0588399,-0.107873,9.81646,169,277,413,3541,3290,617
1.53013, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57656,-0.0588399,-0.1471,9.80665,169,277,414,3542,3291,623
1.54011, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57656,-0.0980665,-0.1471,9.76742,169,277,414,3544,3300,611
1.55011, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0588399,-0.1471,9.80665,170,276,414,3543,3291,622
1.56008, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0588399,-0.1471,9.85568,170,277,413,3541,3286,617
1.57011, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0588399,-0.1471,9.80665,170,277,413,3543,3280,617
1.58012, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.137293,-0.1471,9.69878,170,276,413,3552,3283,621
1.59012, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.137293,-0.1471,9.89491,170,277,413,3543,3285,618
1.60013, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.137293,-0.1471,9.89491,170,277,413,3543,3285,618
1.61011, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57673,-0.0196133,-0.1471,10.0028,169,277,414,3544,3291,615
1.62012, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57673,-0.0980665,-0.1471,10.091,169,277,413,3538,3286,617
1.63013, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0588399,-0.215746,9.74781,169,276,414,3547,3294,606
1.64008, -0,-0,0, 0,0,0,0,0,0, -0.0143117,0.00907571,-1.57673,-0.0196133,-0.02942,9.54187,169,277,414,3546,3289,612
1.65012, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.137293,-0.1471,9.89491,169,277,414,3551,3290,617
1.66008, -0,-0,0, 0,0,0,0,0,0, -0.0146608,0.00907571,-1.57673,-0.0980665,-0.215746,9.92433,170,276,412,3545,3290,619
1.67014, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0196133,-0.107873,9.92433,170,277,413,3551,3291,617
1.68011, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0196133,-0.1471,9.77723,170,277,413,3537,3282,612
1.69009, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.137293,-0.1471,9.74781,170,277,414,3544,3284,615
1.70015, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0588399,-0.1471,9.89491,170,277,413,3543,3289,617
1.71014, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0588399,-0.1471,9.89491,170,277,413,3543,3289,617
1.7201, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0588399,-0.1471,9.85568,170,277,413,3542,3294,623
1.73009, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0196133,-0.1471,9.77723,169,276,413,3546,3285,619
1.74012, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0980665,-0.1471,9.92433,169,276,414,3544,3294,615
1.75012, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.137293,-0.1471,9.80665,170,277,413,3537,3286,618
1.76009, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0588399,-0.1471,9.80665,170,276,412,3539,3284,621
1.77008, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0196133,-0.1471,9.77723,169,277,414,3548,3291,615
1.78008, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0196133,-0.17652,9.76742,170,277,413,3549,3291,618
1.79013, -0,-0,0, 0,0,0,0,0,0, -0.0144862,0.00907571,-1.57673,-0.0980665,-0.1471,9.85568,170,277,413,3540,3289,619
