0,0,0,0,10,5.2,-0.130982,10,5.2,0,0,0,0,-0.260054,2.00013,2.00013,-0.129058
1,0,0,0,10,5.2,-0.130995,10,5.2,0,0,0,0,-0.260054,2.00018,2.00018,-0.129059
2,0,0,0,10,5.2,-0.130995,10,5.2,0,0,0,0,-0.260054,2.00023,2.00023,-0.129059
3,0,0,0,10.0904,5.30047,-0.294532,10,5.2,0,0,0,0,-0.260054,0.402445,0.229012,0.0344463
4,0,0,0,10.0904,5.30047,-0.294501,10,5.2,0,0,0,0,-0.260054,0.40255,0.229196,0.0344467
5,0,0,0,10.0904,5.30047,-0.294501,10,5.2,0,0,0,0,-0.260054,0.402795,0.229626,0.0344467
6,0,0,0,10.0904,5.30047,-0.294501,10,5.2,0,0,0,0,-0.260054,0.403044,0.230063,0.0344467
7,0,0,0,10.0904,5.30047,-0.294501,10,5.2,0,0,0,0,-0.260054,0.40329,0.230493,0.0344467
8,0,0,0,10.0793,5.30469,-0.251255,10,5.2,0,0,0,0,-0.260054,0.272404,0.159914,-0.00864659
9,0,0,0,10.0793,5.30469,-0.251403,10,5.2,0,0,0,0,-0.260054,0.272763,0.160525,-0.00864854
10,0,0,0,10.0793,5.30469,-0.251405,10,5.2,0,0,0,0,-0.260054,0.273132,0.161151,-0.00864854
11,0,0,0,10.0793,5.30469,-0.251405,10,5.2,0,0,0,0,-0.260054,0.273502,0.161778,-0.00864854
12,0,0,0,10.0833,5.30444,-0.24778,10,5.2,0,0,0,0,-0.260054,0.226881,0.131995,-0.0121426
13,0,0,0,10.0833,5.30444,-0.247909,10,5.2,0,0,0,0,-0.260054,0.227235,0.132603,-0.0121433
14,0,0,0,10.0833,5.30444,-0.247911,10,5.2,0,0,0,0,-0.260054,0.227679,0.133361,-0.0121433
15,0,0,0,10.0833,5.30444,-0.247911,10,5.2,0,0,0,0,-0.260054,0.228116,0.134106,-0.0121433
16,0,0,0,10.0833,5.30444,-0.247911,10,5.2,0,0,0,0,-0.260054,0.228556,0.134854,-0.0121433
17,0,0,0,10.0833,5.30444,-0.247911,10,5.2,0,0,0,0,-0.260054,0.228994,0.135594,-0.0121433
18,0,0,0,10.0858,5.30174,-0.247696,10,5.2,0,0,0,0,-0.260054,0.199688,0.116903,-0.0123004
19,0,0,0,10.0858,5.30174,-0.247753,10,5.2,0,0,0,0,-0.260054,0.199894,0.117254,-0.0123006
20,0,0,0,10.0858,5.30174,-0.247753,10,5.2,0,0,0,0,-0.260054,0.200399,0.118113,-0.0123006
21,0,0,0,10.0858,5.30174,-0.247753,10,5.2,0,0,0,0,-0.260054,0.200893,0.11895,-0.0123006
22,0,0,0,10.0869,5.30139,-0.246292,10,5.2,0,0,0,0,-0.260054,0.180388,0.106002,-0.0136607
23,0,0,0,10.0869,5.30139,-0.246392,10,5.2,0,0,0,0,-0.260054,0.180611,0.10638,-0.013661
24,0,0,0,10.0869,5.30139,-0.246393,10,5.2,0,0,0,0,-0.260054,0.181144,0.107282,-0.013661
25,0,0,0,10.0869,5.30139,-0.246393,10,5.2,0,0,0,0,-0.260054,0.18169,0.108202,-0.013661
26,0,0,0,10.0869,5.30139,-0.246393,10,5.2,0,0,0,0,-0.260054,0.182243,0.109129,-0.013661
27,0,0,0,10.0884,5.30133,-0.245644,10,5.2,0,0,0,0,-0.260054,0.16641,0.0986865,-0.0143286
28,0,0,0,10.0884,5.30133,-0.245724,10,5.2,0,0,0,0,-0.260054,0.166912,0.09953,-0.0143288
29,0,0,0,10.0884,5.30133,-0.245725,10,5.2,0,0,0,0,-0.260054,0.16751,0.100529,-0.0143288
30,0,0,0,10.0884,5.30133,-0.245725,10,5.2,0,0,0,0,-0.260054,0.168128,0.101557,-0.0143288
31,0,0,0,10.0884,5.30133,-0.245725,10,5.2,0,0,0,0,-0.260054,0.168698,0.102498,-0.0143288
32,0,0,0,10.0884,5.30133,-0.245725,10,5.2,0,0,0,0,-0.260054,0.169292,0.103472,-0.0143288
33,0,0,0,10.0891,5.30127,-0.245211,10,5.2,0,0,0,0,-0.260054,0.156591,0.0947958,-0.0147857
34,0,0,0,10.0891,5.30127,-0.245267,10,5.2,0,0,0,0,-0.260054,0.156859,0.0952371,-0.0147858
35,0,0,0,10.0891,5.30127,-0.245268,10,5.2,0,0,0,0,-0.260054,0.157463,0.0962301,-0.0147858
36,0,0,0,10.0891,5.30127,-0.245268,10,5.2,0,0,0,0,-0.260054,0.158099,0.0972659,-0.0147858
37,0,0,0,10.0909,5.30064,-0.246079,10,5.2,0,0,0,0,-0.260054,0.147749,0.0901798,-0.0139896
38,0,0,0,10.0909,5.30064,-0.246065,10,5.2,0,0,0,0,-0.260054,0.14803,0.0906398,-0.0139896
39,0,0,0,10.0909,5.30064,-0.246064,10,5.2,0,0,0,0,-0.260054,0.14861,0.0915835,-0.0139896
40,0,0,0,10.0909,5.30064,-0.246064,10,5.2,0,0,0,0,-0.260054,0.149287,0.0926778,-0.0139896
41,0,0,0,10.0909,5.30064,-0.246064,10,5.2,0,0,0,0,-0.260054,0.149959,0.0937563,-0.0139896
42,0,0,0,10.0909,5.30058,-0.245967,10,5.2,0,0,0,0,-0.260054,0.140821,0.0870064,-0.0140781
43,0,0,0,10.0909,5.30058,-0.245976,10,5.2,0,0,0,0,-0.260054,0.14143,0.0879886,-0.0140781
44,0,0,0,10.0909,5.30058,-0.245976,10,5.2,0,0,0,0,-0.260054,0.142139,0.0891244,-0.0140781
45,0,0,0,10.0909,5.30058,-0.245976,10,5.2,0,0,0,0,-0.260054,0.142839,0.0902359,-0.0140781
46,0,0,0,10.0909,5.30058,-0.245976,10,5.2,0,0,0,0,-0.260054,0.143538,0.091338,-0.0140781
47,0,0,0,10.0909,5.30058,-0.245976,10,5.2,0,0,0,0,-0.260054,0.144235,0.0924298,-0.0140781
48,0,0,0,10.091,5.30008,-0.245432,10,5.2,0,0,0,0,-0.260054,0.136326,0.0863669,-0.0145533
49,0,0,0,10.091,5.30008,-0.2455,10,5.2,0,0,0,0,-0.260054,0.136622,0.0868334,-0.0145534
50,0,0,0,10.091,5.30008,-0.245501,10,5.2,0,0,0,0,-0.260054,0.137341,0.0879606,-0.0145534
